销售BU,整合渠道,PDT描述,二级PDT描述,产品系列自定义,类型（SKU层级&打包预测）,工厂,ABC分类,整合代码,整合物料描述,单价,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,原10月预测结果
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046604,P011021A-J2-二开单-香槟金,13.685,0.242462,0.0,0.242462,0.380896,0.693724,0.11903,0.345185,0.011903,0.11903,0.0,0.035709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046605,P011022A-J2-二开双-香槟金,14.881575,1.731922,0.946736,1.96632,0.556549,1.2943,0.90601,0.491834,0.621264,0.284746,0.478891,0.789523,0.194145,0.207088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046606,P011031A-J2-三开单-香槟金,17.5375,0.21186,0.0,0.344154,0.244064,0.122032,0.07627,0.15254,0.045762,0.015254,0.061015,0.015254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046607,P011032A-J2-三开双-香槟金,19.2696321114,0.900815,0.062057,0.822295,0.117292,0.452412,0.268096,0.619972,0.33512,0.184316,0.234584,0.485924,0.050268,0.0,0.016756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046608,P011041A-J2-四开单-香槟金,20.999,0.034146,0.03448,0.016906,0.0,0.073033,0.0,0.054774,0.018258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046609,P011042A-J2-四开双-香槟金,23.253,0.3378,0.037451,0.205975,0.040446,0.364014,0.060669,0.060669,0.040446,0.060669,0.101115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046610,P011094-J2-五孔-香槟金,11.3045,10.193388,3.23263,14.340204,4.454802,8.94894,14.415968,11.8008,8.083548,5.684052,8.671416,5.428368,0.059004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046611,P011095A-J2-一开单+五孔-香槟金,16.215,2.271396,0.0,0.248026,0.408842,0.394746,0.578018,0.338354,0.028198,0.225568,0.028196,0.112784,0.549822,0.167088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046612,P011096A-J2-一开双+五孔-香槟金,17.010426411,2.757554,0.64426,4.190976,0.428968,2.277968,1.090221,1.982119,1.124191,0.991057,1.99692,1.849,0.029584,0.03402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046613,P011097-J2-七孔-香槟金,13.9495,0.325815,0.0,0.123585,0.145608,0.097072,0.169876,0.157742,0.012134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046614,P011691-16A-J2-三孔-香槟金,14.6165,1.325805,0.5419,1.8856,0.6356,1.294636,0.736354,1.670707,1.169501,0.19068,0.902542,0.788144,0.165246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046615,P011692A-J2-一开单+16A三孔-香槟金,18.3425,0.871194,0.014766,0.029532,0.021047,0.207311,0.191364,0.079735,0.31894,0.0,0.015947,0.015947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046617,P016101-J2-电视插-香槟金,12.489,0.13176,0.0,0.0,0.0,0.054315,0.065178,0.010863,0.0,0.0,0.0,0.0,0.043452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046618,P016201-J2-电话插-香槟金,13.688088325,0.0,0.0,0.0,0.0,0.0,0.011903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046619,P016401-J2-电脑插-香槟金,22.3215,3.543456,0.503328,2.08923,1.378394,2.834444,0.815388,1.883158,1.16484,0.640664,1.840016,0.524178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046621,P016501-J2-电视电脑-香槟金,28.306423725,1.002804,0.0,0.045582,0.0,0.0,0.196912,0.0,0.049228,0.024614,0.024614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140046631,P015401-J2-86白板-香槟金,6.113120895,0.403604,0.04922,0.570952,0.2658,0.58476,0.180744,0.127584,0.329592,0.127584,0.287064,0.180744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140049246,P011024A-二开多控,18.25740322,0.0147,0.0147,0.0,0.0,0.0,0.047628,0.0,0.015876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P01,SKU预测(ACE06),中山自制,F96,140049247,P011024A-J2-二开多控-香槟金,20.5965,0.06634,0.0,0.0,0.0,0.0,0.035824,0.0,0.017911,0.021494,0.0,0.037614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050399,P071691-16A三孔,17.263792525,1.3233,0.139,1.8223,0.680008,1.620172,2.873408,1.648985,2.099437,1.063627,1.035827,1.741392,1.200954,0.660517,1.050823,0.690543,0.120096,0.390302,0.296904,0.45035,0.641736,1.244734,0.466124,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050411,P071614A-J7-一开多控-睿智金,24.221965275,2.419416,0.44971,3.199603,0.934272,0.842516,2.064174,1.242715,2.715558,1.348026,1.621849,1.642912,1.26378,1.305906,0.610825,1.011022,0.379134,0.610827,0.63189,0.714034,0.82882,0.702438,0.605549,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050414,P071624A-J7-二开多控-睿智金,29.75470348,0.414456,0.335881,0.50358,0.242046,0.328848,0.336362,0.206992,0.232866,0.051748,0.155244,0.439858,0.470907,0.206992,0.077622,0.103496,0.077622,0.025874,0.051748,0.020699,0.082797,0.23804,0.208281,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050418,P071642A-J7-四开双-睿智金,33.11383301,0.479916,0.08157,1.813016,0.777465,1.123005,0.828654,0.243958,0.374335,0.086385,0.201564,0.547105,0.374335,0.0,0.057589,0.057589,0.0,0.0,0.086385,0.115178,0.201562,0.033114,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050421,P071097-J7-七孔-睿智金,19.28203298,0.58995,0.15525,0.450225,0.368073,0.096768,0.201204,1.17605,0.586845,0.067068,0.033535,0.047817,0.100602,0.050301,0.083835,0.033534,0.0,0.0,0.0,0.050301,0.050301,0.154259,0.115693,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050388,P071614A-一开多控,22.008682865,0.62247,0.05351,0.76196,0.272472,0.210518,0.727244,0.803794,0.936349,0.478452,0.803796,0.440173,0.535864,0.17224,0.172244,0.363622,0.114828,0.09569,0.114829,0.172242,0.205734,0.242099,0.022009,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050391,P071624A-二开多控,27.437993865,0.243012,0.022092,0.044184,0.119295,0.095436,0.119295,0.071577,0.143154,0.023859,0.047718,0.071577,0.0,0.095436,0.071577,0.095436,0.023859,0.023859,0.0,0.023859,0.0,0.0,0.027439,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050394,P071641A-四开单,27.437993865,0.022092,0.02253,0.0,0.0,0.23859,0.023859,0.047718,0.190872,0.357885,0.023859,0.214731,0.047718,0.0,0.0,0.0,0.0,0.0,0.023859,0.047718,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050395,P071642A-四开双,30.734357545,0.297446,0.222714,0.148476,0.374164,0.66815,0.053452,0.053452,0.13165,0.053452,0.0,0.053452,0.080178,0.080178,0.0,0.080178,0.0,0.0,0.080178,0.187082,0.0,0.030734,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050397,P071096A-一开双+五孔,21.62087308,2.315621,0.731134,7.80688,4.485733,4.128553,6.837992,7.319848,8.054928,4.616694,8.968067,2.763747,2.782543,2.799956,3.474009,3.223233,0.488821,1.974105,2.06254,2.026322,2.78493,3.919915,2.248582,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050398,P071097-七孔,17.76060437,0.0,0.0,0.0715,0.0,0.0,0.015444,0.0,0.030888,0.0,0.0,0.046332,0.0,0.0,0.0,0.015444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050400,P071692A-一开单+16A三孔,20.492998045,0.3135,0.0,0.1485,0.42768,0.28755,0.33858,0.30294,0.22599,0.24948,0.10692,0.32076,0.21384,0.0,0.0891,0.0,0.0,0.05346,0.0,0.0,0.0,0.102465,0.040984,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050402,P076201-电话插,17.387998735,0.0,0.0,0.238,0.0,0.01512,0.0,0.01512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,F96,140050404,P076501-电话电脑插,40.98599609,0.0,0.0,0.0,0.03564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050407,P075401-空白面板,5.83740598,0.32712,0.06768,1.21824,0.475114,0.438566,0.973689,0.292377,0.31674,0.498574,0.596033,0.619502,0.584754,0.048729,0.207101,0.584754,0.048729,0.060912,0.219281,0.158371,0.234521,0.644407,0.140088,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050408,P078502-双USB五孔插座,57.131984705,0.8832,0.552736,1.844416,1.72896,2.071398,1.822335,1.93568,1.144687,1.152576,1.152576,0.63296,0.914112,0.278208,0.516672,0.635904,0.079488,0.039744,0.116288,0.576288,0.675648,0.41135,0.27423,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050409,P071611A-J7-一开单-睿智金,13.15650186,1.420822,0.21186,1.821996,0.987252,0.35464,1.716,0.6292,1.65308,0.4576,1.21264,0.50336,1.22408,0.29744,0.4004,0.48048,0.06864,0.33176,0.373285,0.19448,0.0572,0.322333,3.907625,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050412,P071621A-J7-二开单-睿智金,18.886842035,1.692522,0.0,2.936466,0.82891,0.697526,2.068082,0.887818,1.7277,0.624076,0.936112,0.867987,0.654489,0.870419,0.344884,0.443421,0.016424,0.147809,0.164232,0.290687,0.401543,0.302192,0.396627,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050415,P071631A-J7-三开单-睿智金,24.61718221,0.993044,0.297315,2.164478,1.139578,1.477014,1.365232,0.840703,1.402094,1.198739,0.573207,0.854655,0.984676,0.599368,0.96327,0.085625,0.0,0.171248,0.149842,0.085624,0.180881,0.24617,0.344636,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050417,P071641A-J7-四开单-睿智金,29.75470348,0.193588,0.04888,0.670796,0.155244,0.232861,0.362236,0.0,0.077622,0.362236,0.101579,0.206992,0.12937,0.077622,0.077622,0.051748,0.0,0.025874,0.051748,0.025874,0.051748,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050423,P071692A-J7-一开单+16A三孔-睿智金,25.802755045,1.18459,0.0,1.391924,1.102571,0.436943,1.929582,0.964791,0.89748,0.134622,0.695547,1.076976,0.762858,0.22437,0.22437,0.044874,0.044874,0.157059,0.0,0.022437,0.051605,0.025803,4.489722,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050425,P076201-J7-电话插-睿智金,18.886842035,0.016727,0.01551,0.015207,0.016423,0.0,0.0,0.0,0.0,0.016423,0.213499,0.0,0.0,0.16423,0.016423,0.016423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,F96,140050427,P076501-J7-电话电脑插-睿智金,42.005726735,0.0,0.0,0.0,0.0,0.0,0.0,0.146108,0.036527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050428,P076502-J7-电视电话插-睿智金,26.593136935,0.0,0.0,0.0,0.023124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050429,P076503-J7-电视电脑插-睿智金,40.622564925,0.851688,0.065414,0.294363,0.918424,0.654388,1.05972,0.247268,0.282592,0.741804,0.035324,0.211944,0.70648,0.0,0.0,0.105972,0.0,0.035324,0.105972,0.035324,0.070648,0.040623,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050430,P075401-J7-空白面板-睿智金,7.623763655,0.676156,0.036828,2.321392,0.46403,0.503814,2.274386,0.813996,0.420328,0.967844,1.508466,1.219736,1.254216,0.278418,0.225386,1.259514,0.132586,1.52467,0.591706,0.564791,0.410998,1.235844,0.152478,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050431,P078502-J7-双USB五孔插座-睿智金,59.204271365,2.708307,0.498032,3.7814,3.796686,1.958902,5.267793,2.471133,2.129443,1.803538,2.176736,1.726739,1.729796,1.565052,0.520154,2.347577,0.123557,0.247113,1.112011,0.622933,0.777373,0.947264,0.710448,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050386,P071611A-一开单,11.150060865,0.342276,0.035908,0.963284,0.601007,0.619106,1.026338,0.579603,1.318511,0.862225,0.551234,0.686978,0.67872,0.154417,0.300576,0.628083,0.135744,0.252096,0.130711,0.09696,0.064996,0.2453,0.223,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050387,P071612A-一开双,11.92569343,0.835374,0.760061,6.72609,1.939054,3.14211,5.5226,3.483476,2.669316,1.967993,3.534634,1.792474,3.140574,0.703624,1.75253,1.82512,0.22814,1.46217,1.469465,1.674755,0.770503,2.259976,0.65593,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050389,P071621A-二开单,16.77327026,0.56831,0.0,0.56831,0.396175,0.773011,0.43755,0.540527,0.72818,0.494811,0.31871,0.481305,0.46672,0.435392,0.568817,0.233365,0.02917,0.130185,0.099937,0.087511,0.247945,0.117411,0.100641,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050390,P071622A-二开双,18.518407795,0.8955,0.35784,3.77343,2.699468,5.169063,3.91004,1.867828,2.640892,1.62521,3.043467,2.270523,1.964566,0.964987,1.095004,1.819639,0.096618,0.900575,0.979897,0.611914,1.456509,1.62588,0.537027,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050392,P071631A-三开单,22.396479655,0.144264,0.1839,0.291741,0.43765,0.584255,0.311601,0.36988,0.681627,0.486883,0.42845,0.290683,0.331073,0.292125,0.447925,0.095932,0.0,0.058424,0.019475,0.058424,0.038948,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050393,P071632A-三开双,24.91723676,0.78401,0.281268,2.027058,1.375261,1.430022,1.08335,0.738123,1.495023,0.606676,1.51669,0.888347,1.036806,0.365129,0.715011,0.476674,0.130002,0.260004,0.843409,0.281671,0.573093,0.672759,0.249174,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050396,P071094-五孔,13.30238373,2.47401,0.05355,10.51726,1.385656,9.52992,23.68666,11.726362,19.909711,9.323002,13.490119,12.015537,12.14535,4.719336,11.10432,7.877129,0.717154,5.910737,8.235704,4.106285,9.418535,19.913129,2.567369,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050401,P076101-电视插,16.145988615,0.065,0.01326,0.11726,0.08424,0.30888,0.18148,0.072176,0.12636,0.1404,0.08424,0.05616,0.02808,0.01404,0.01404,0.0,0.0,0.01404,0.0,0.04212,0.08073,0.016146,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050403,P076401-电脑插,29.807995975,2.61696,0.552,4.84896,1.95608,3.44544,3.7248,3.809856,5.18016,3.55104,3.00672,3.54528,1.68288,1.70496,1.08864,1.47744,0.1296,0.5184,0.75168,0.9312,0.73613,2.116356,0.655777,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050406,P076503-电视电脑插,39.743998965,0.032,0.0,0.0,0.0196,0.41472,0.1728,0.06912,0.13312,0.20736,0.1728,0.06912,0.13824,0.0,0.0,0.062208,0.0,0.0,0.0,0.0,0.10368,0.079488,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050410,P071612A-J7-一开双-睿智金,13.946896745,5.367482,0.77657,13.089521,2.108474,4.595905,13.365036,8.854435,6.774577,4.753232,9.596356,6.888702,7.786155,4.738415,4.386648,3.37157,0.885344,4.038589,3.613236,2.352784,3.954339,4.421199,4.839603,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050413,P071622A-J7-二开双-睿智金,20.66522078,5.643931,1.364398,12.55078,2.89317,3.34242,11.258536,6.217487,4.089171,3.324449,6.38401,6.86454,6.091828,3.216627,3.647909,3.126779,0.539099,1.59933,2.708146,1.644796,2.331589,4.318987,3.079164,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050416,P071632A-J7-三开双-睿智金,27.18592985,3.066666,1.074767,7.207215,2.69496,2.76588,4.46796,4.062578,2.284325,2.52948,2.97864,3.6642,3.991658,1.91484,2.81316,0.9456,0.63828,1.44204,1.79664,0.508259,1.020066,2.147694,1.277744,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050419,P071094-J7-五孔-睿智金,15.34984994,4.2318,1.0088,47.036008,2.673545,7.90218,37.076283,20.93984,14.80633,7.17924,23.42573,20.208842,26.655906,7.101134,16.81836,10.87861,1.628446,8.6762,25.16621,0.680738,9.677135,43.98389,3.94495,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050420,P071096A-J7-一开双+五孔-睿智金,23.826787325,10.211678,1.25275,19.491106,6.290079,6.633861,21.927606,19.579451,11.853567,9.447866,13.902449,13.488067,11.03862,6.478903,5.122956,7.541718,1.421936,3.024976,5.656908,2.755631,4.087871,4.741573,16.655073,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050422,P071691-J7-16A三孔-睿智金,20.270003845,1.76751,0.31008,5.76756,1.048254,2.238502,3.207932,6.509702,3.700154,5.089995,2.867814,4.371248,2.062242,3.17268,1.263848,0.79317,0.44065,0.44065,0.741354,1.478821,1.440927,2.51348,1.07431,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050424,P076101-J7-电视插-睿智金,17.108450295,0.3306,0.02755,0.46835,0.089262,0.541635,0.357048,0.1934,0.21274,0.133893,0.220951,0.193401,0.119016,0.0,0.0,0.163646,0.014877,0.0,0.178524,0.0,0.034216,0.17108,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,140050426,P076401-J7-电脑插-睿智金,31.7306712,7.48813,2.404073,11.861952,4.403478,6.459748,6.511712,12.441538,7.153481,6.484083,6.539299,8.687392,7.309837,5.518382,3.962997,2.510865,0.579432,1.0209,2.14808,2.041793,1.622377,4.220221,2.570178,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000177600,P071611A-H3-一开单-纳米黑,13.15650186,0.604836,0.0108,2.006217,0.35464,0.333371,2.16216,1.362972,1.418563,0.7436,0.947826,0.77792,0.64064,0.25168,0.13728,0.1716,0.13957,0.122408,0.0572,0.02288,0.02288,0.171028,0.039469,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000177500,P071612A-H3-一开双-纳米黑,13.946896745,5.677109,1.63966,16.097787,3.45647,7.422281,11.569027,7.9698,10.01637,6.694634,7.774021,9.678144,5.797161,1.928332,3.432139,4.491070000000001,0.563953,1.018752,2.280306,0.995176,2.944296,3.221756,1.478377,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000177200,P071614A-H3-一开多控-纳米黑,24.221965275,1.701356,0.645895,4.994064,0.800394,2.551024,2.864566,3.180513,2.211611,2.717125,1.916733,2.632875,1.539701,1.158463,0.779329,1.179528,0.126378,0.29488,0.884646,0.421254,0.63189,0.993102,0.460222,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000177000,P071621A-H3-二开单-纳米黑,18.886842035,1.038621,0.228711,2.104626,0.459844,0.790177,1.790107,0.85631,2.217109,0.509113,0.936113,0.394152,0.82115,0.213499,0.624074,0.229924,0.377729,0.180653,0.033173,0.032847,0.164233,0.18887,0.132209,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000177700,P071622A-H3-二开双-纳米黑,20.66522078,5.297178,1.714148,13.318151,6.2895,10.20696,12.38953,8.732089,9.127425,7.888829,7.5474,13.08216,6.702808,4.187009,2.821289,2.5256760000000003,0.920064,0.55707,2.330709,1.096709,2.177061,3.575087,2.500537,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000177100,P071624A-H3-二开多控-纳米黑,29.75470348,0.433622,0.047914,1.617098,0.232866,0.908532,0.983212,0.413984,0.51748,0.209579,0.413984,0.595102,0.724472,0.181118,0.155244,0.155244,0.0,0.051748,0.103496,0.106083,0.256154,0.47608,0.119019,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000176300,P071631A-H3-三开单-纳米黑,24.61718221,0.378195,0.26286,1.551225,0.42812,0.568767,1.241548,1.116126,1.562638,0.920458,0.599368,0.96327,0.53515,0.278278,0.256872,0.085625,0.235468,0.0,0.128436,0.064218,0.064221,0.123085,0.073851,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000176400,P071632A-H3-三开双-纳米黑,27.18592985,2.475221,1.577331,7.383208,2.8368,6.71376,6.739572,5.38992,8.912279,6.28824,3.518858,7.18656,3.38052,2.45856,0.63828,1.37112,0.18912,0.21276,1.32384,0.68627,1.4184,1.08744,0.897138,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000177800,P071641A-H3-四开单-纳米黑,29.75470348,0.646839,0.097277,0.28845,0.155244,0.439858,0.567311,0.103496,0.513646,0.38811,0.077622,0.232866,0.232866,0.051748,0.051748,0.051748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000176100,P071642A-H3-四开双-纳米黑,33.11383301,0.773197,0.346606,1.413086,0.904159,0.748668,1.612519,1.180594,1.151797,1.814085,0.633486,0.835055,0.316744,0.51831,0.086385,0.51831,0.31674,0.05759,0.028795,0.087251,0.152613,0.099342,0.033114,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000176000,P071094-H3-五孔-纳米黑,15.34984994,17.641504,6.712383,64.401385,19.8217,37.040354,80.614928,53.215332,51.122735,61.18704,45.382781,52.176972,24.680166,24.480107,11.238837,21.770415,4.37808,11.259018,18.807292,11.134577,8.767078,17.9288,7.6136,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000176500,P071096A-H3-一开双+五孔-纳米黑,23.826787325,6.511096,2.379974,24.010764,5.407659,11.202439,16.243696,16.968861,14.936856,11.695488,16.26288,18.564224,7.956092,4.972558,5.241907,4.1814420000000005,0.890917,1.65752,2.591528,2.361966,3.987996,5.527864,3.240472,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000176200,P071097-H3-七孔-纳米黑,19.28203298,0.419175,0.077625,0.34155,0.285039,0.16767,0.100602,0.486243,0.402408,0.117369,0.150903,0.16767,0.385641,0.050301,0.0,0.033534,0.083835,0.0,0.050301,0.16767,0.016767,0.134975,0.077128,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000175900,P071691-H3-16A三孔-纳米黑,20.270003845,2.215376,0.83364,6.71907,2.309006,4.178067,8.495732,5.358304,6.204352,4.245254,4.281812,4.49463,3.70146,0.546406,0.511154,1.58634,0.317268,1.14569,0.619027,1.004682,0.581658,1.23647,0.62837,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000175800,P071692A-H3-一开单+16A三孔-纳米黑,25.802755045,0.186975,0.228525,0.976425,0.067311,0.358992,0.44874,0.182654,0.381429,0.493614,0.516051,0.67311,0.336555,0.493614,0.291681,0.0,0.089748,0.022437,0.0,0.314118,0.089748,0.154818,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000175700,P076101-H3-电视插-纳米黑,17.108450295,0.344374,0.013774,0.551,0.178524,0.16704,0.318698,0.313408,0.386801,0.178523,0.29754,0.163646,0.074385,0.029754,0.0,0.074384,0.029753,0.074385,0.0,0.044631,0.0,0.068432,0.0,0.0
中国区,零售,电工,开关,P07,SKU预测(ACE06),中山自制,D05,600000176900,P076201-H3-电话插-纳米黑,18.886842035,0.045621,0.0,0.045621,0.0,0.049269,0.049272,0.188864,0.114961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
